price,total_count,total_percentage,order_0_count,order_1_count,order_0_percentage,order_1_percentage
22.78,176,0.01,140,36,79.55,20.45
22.79,37,0.0,31,6,83.78,16.22
22.8,428,0.02,315,113,73.6,26.4
22.81,49,0.0,42,7,85.71,14.29
22.83,108,0.0,96,12,88.89,11.11
22.84,98,0.0,70,28,71.43,28.57
22.85,159,0.01,133,26,83.65,16.35
22.86,157,0.01,121,36,77.07,22.93
22.87,44,0.0,30,14,68.18,31.82
22.88,512,0.02,424,88,82.81,17.19
22.89,526,0.02,434,92,82.51,17.49
22.9,44,0.0,38,6,86.36,13.64
22.91,27,0.0,24,3,88.89,11.11
22.92,74,0.0,55,19,74.32,25.68
22.94,187,0.01,162,25,86.63,13.37
22.95,167,0.01,153,14,91.62,8.38
22.96,63,0.0,59,4,93.65,6.35
22.97,170,0.01,144,26,84.71,15.29
22.98,92,0.0,74,18,80.43,19.57
22.99,374,0.01,305,69,81.55,18.45
23.0,56,0.0,50,6,89.29,10.71
23.01,31,0.0,23,8,74.19,25.81
23.02,363,0.01,256,107,70.52,29.48
23.03,27,0.0,20,7,74.07,25.93
23.05,5324,0.19,4242,1082,79.68,20.32
23.06,24,0.0,21,3,87.5,12.5
23.07,89,0.0,72,17,80.9,19.1
23.08,85,0.0,66,19,77.65,22.35
23.09,102,0.0,82,20,80.39,19.61
23.1,145,0.01,128,17,88.28,11.72
23.11,42,0.0,32,10,76.19,23.81
23.12,41,0.0,35,6,85.37,14.63
23.13,53,0.0,42,11,79.25,20.75
23.14,165,0.01,129,36,78.18,21.82
23.16,28,0.0,25,3,89.29,10.71
23.17,82,0.0,67,15,81.71,18.29
23.18,47,0.0,41,6,87.23,12.77
23.19,77,0.0,56,21,72.73,27.27
23.2,148,0.01,129,19,87.16,12.84
23.21,61,0.0,51,10,83.61,16.39
23.22,18,0.0,15,3,83.33,16.67
23.23,39,0.0,32,7,82.05,17.95
23.24,53,0.0,45,8,84.91,15.09
23.25,132,0.0,103,29,78.03,21.97
23.27,156,0.01,130,26,83.33,16.67
23.28,48,0.0,37,11,77.08,22.92
23.29,39,0.0,34,5,87.18,12.82
23.3,630,0.02,504,126,80.0,20.0
23.31,31,0.0,29,2,93.55,6.45
23.32,38,0.0,24,14,63.16,36.84
23.33,97,0.0,87,10,89.69,10.31
23.34,29,0.0,28,1,96.55,3.45
23.35,581,0.02,493,88,84.85,15.15
23.36,85,0.0,66,19,77.65,22.35
23.38,68,0.0,57,11,83.82,16.18
23.39,145,0.01,115,30,79.31,20.69
23.4,518,0.02,426,92,82.24,17.76
23.41,41,0.0,36,5,87.8,12.2
23.42,82,0.0,67,15,81.71,18.29
23.43,101,0.0,88,13,87.13,12.87
23.44,47,0.0,36,11,76.6,23.4
23.45,205,0.01,176,29,85.85,14.15
23.46,241,0.01,206,35,85.48,14.52
23.47,73,0.0,63,10,86.3,13.7
23.49,156,0.01,120,36,76.92,23.08
23.5,56,0.0,48,8,85.71,14.29
23.51,432,0.02,374,58,86.57,13.43
23.52,72,0.0,55,17,76.39,23.61
23.53,35,0.0,30,5,85.71,14.29
23.54,89,0.0,79,10,88.76,11.24
23.55,153,0.01,124,29,81.05,18.95
23.56,135,0.0,125,10,92.59,7.41
23.57,7,0.0,5,2,71.43,28.57
23.58,33,0.0,31,2,93.94,6.06
23.6,140,0.01,109,31,77.86,22.14
23.61,165,0.01,142,23,86.06,13.94
23.62,64,0.0,55,9,85.94,14.06
23.63,60,0.0,49,11,81.67,18.33
23.64,23,0.0,15,8,65.22,34.78
23.65,36,0.0,27,9,75.0,25.0
23.66,177,0.01,148,29,83.62,16.38
23.67,87,0.0,68,19,78.16,21.84
23.68,205,0.01,154,51,75.12,24.88
23.69,39,0.0,25,14,64.1,35.9
23.71,415,0.02,362,53,87.23,12.77
23.72,455,0.02,420,35,92.31,7.69
23.73,58,0.0,48,10,82.76,17.24
23.74,86,0.0,79,7,91.86,8.14
23.75,166,0.01,141,25,84.94,15.06
23.76,159,0.01,135,24,84.91,15.09
23.77,54,0.0,49,5,90.74,9.26
23.78,26,0.0,22,4,84.62,15.38
23.79,148,0.01,109,39,73.65,26.35
23.8,59,0.0,51,8,86.44,13.56
23.82,45,0.0,37,8,82.22,17.78
23.83,70,0.0,52,18,74.29,25.71
23.84,66,0.0,57,9,86.36,13.64
23.85,51,0.0,44,7,86.27,13.73
23.86,298,0.01,228,70,76.51,23.49
23.87,55,0.0,38,17,69.09,30.91
23.88,15,0.0,13,2,86.67,13.33
23.89,65,0.0,51,14,78.46,21.54
23.9,63,0.0,57,6,90.48,9.52
23.91,255,0.01,211,44,82.75,17.25
23.93,340,0.01,282,58,82.94,17.06
23.94,88,0.0,77,11,87.5,12.5
23.95,16,0.0,11,5,68.75,31.25
23.96,65,0.0,43,22,66.15,33.85
23.97,49,0.0,35,14,71.43,28.57
23.98,292,0.01,236,56,80.82,19.18
23.99,47,0.0,32,15,68.09,31.91
24.0,40,0.0,38,2,95.0,5.0
24.01,261,0.01,179,82,68.58,31.42
24.02,193,0.01,165,28,85.49,14.51
24.04,218,0.01,192,26,88.07,11.93
24.05,36,0.0,27,9,75.0,25.0
24.06,113,0.0,105,8,92.92,7.08
24.07,105,0.0,91,14,86.67,13.33
24.08,17,0.0,12,5,70.59,29.41
24.09,5149,0.19,3286,1863,63.82,36.18
24.1,29,0.0,24,5,82.76,17.24
24.11,159,0.01,131,28,82.39,17.61
24.12,50,0.0,39,11,78.0,22.0
24.13,57,0.0,50,7,87.72,12.28
24.14,14850,0.54,11387,3463,76.68,23.32
24.16,74,0.0,63,11,85.14,14.86
24.17,164,0.01,136,28,82.93,17.07
24.18,65,0.0,56,9,86.15,13.85
24.19,73,0.0,57,16,78.08,21.92
24.2,63,0.0,52,11,82.54,17.46
24.21,149,0.01,138,11,92.62,7.38
24.22,103,0.0,85,18,82.52,17.48
24.23,98,0.0,76,22,77.55,22.45
24.24,141,0.01,112,29,79.43,20.57
24.26,290,0.01,254,36,87.59,12.41
24.27,147,0.01,113,34,76.87,23.13
24.28,19,0.0,14,5,73.68,26.32
24.29,57,0.0,51,6,89.47,10.53
24.3,54,0.0,40,14,74.07,25.93
24.31,32,0.0,26,6,81.25,18.75
24.32,298,0.01,247,51,82.89,17.11
24.33,20,0.0,14,6,70.0,30.0
24.34,259,0.01,226,33,87.26,12.74
24.35,76,0.0,64,12,84.21,15.79
24.37,445,0.02,399,46,89.66,10.34
24.38,30,0.0,25,5,83.33,16.67
24.39,36,0.0,33,3,91.67,8.33
24.4,96,0.0,90,6,93.75,6.25
24.41,338,0.01,283,55,83.73,16.27
24.42,107,0.0,89,18,83.18,16.82
24.43,135,0.0,116,19,85.93,14.07
24.44,29,0.0,18,11,62.07,37.93
24.45,47,0.0,32,15,68.09,31.91
24.46,17,0.0,14,3,82.35,17.65
24.48,21,0.0,15,6,71.43,28.57
24.49,86,0.0,85,1,98.84,1.16
24.5,20,0.0,14,6,70.0,30.0
24.51,60,0.0,50,10,83.33,16.67
24.52,10,0.0,7,3,70.0,30.0
24.53,42,0.0,32,10,76.19,23.81
24.54,80,0.0,68,12,85.0,15.0
24.55,544,0.02,474,70,87.13,12.87
24.56,38,0.0,29,9,76.32,23.68
24.57,72,0.0,51,21,70.83,29.17
24.59,22,0.0,18,4,81.82,18.18
24.6,18,0.0,13,5,72.22,27.78
24.61,136,0.0,120,16,88.24,11.76
24.62,77,0.0,64,13,83.12,16.88
24.63,57,0.0,40,17,70.18,29.82
24.64,220,0.01,198,22,90.0,10.0
24.65,283,0.01,233,50,82.33,17.67
24.66,51,0.0,41,10,80.39,19.61
24.67,130,0.0,102,28,78.46,21.54
24.68,91,0.0,70,21,76.92,23.08
24.7,353,0.01,285,68,80.74,19.26
24.71,746,0.03,701,45,93.97,6.03
24.72,394,0.01,346,48,87.82,12.18
24.73,130,0.0,111,19,85.38,14.62
24.74,376,0.01,318,58,84.57,15.43
24.75,95,0.0,82,13,86.32,13.68
24.76,52,0.0,45,7,86.54,13.46
24.77,117,0.0,99,18,84.62,15.38
24.78,37,0.0,32,5,86.49,13.51
24.79,65,0.0,51,14,78.46,21.54
24.81,48,0.0,40,8,83.33,16.67
24.82,103,0.0,74,29,71.84,28.16
24.83,56,0.0,46,10,82.14,17.86
24.84,26,0.0,24,2,92.31,7.69
24.85,220,0.01,186,34,84.55,15.45
24.86,121,0.0,108,13,89.26,10.74
24.87,95,0.0,73,22,76.84,23.16
24.88,226,0.01,209,17,92.48,7.52
24.89,288,0.01,240,48,83.33,16.67
24.9,32,0.0,28,4,87.5,12.5
24.91,70,0.0,66,4,94.29,5.71
24.93,495,0.02,420,75,84.85,15.15
24.94,72,0.0,52,20,72.22,27.78
24.95,118,0.0,107,11,90.68,9.32
24.96,23,0.0,15,8,65.22,34.78
24.97,310,0.01,245,65,79.03,20.97
24.98,59,0.0,48,11,81.36,18.64
24.99,9,0.0,6,3,66.67,33.33
25.0,79,0.0,67,12,84.81,15.19
25.01,376,0.01,270,106,71.81,28.19
25.03,458,0.02,432,26,94.32,5.68
25.04,70,0.0,65,5,92.86,7.14
25.05,31,0.0,26,5,83.87,16.13
25.06,90,0.0,79,11,87.78,12.22
25.07,128,0.0,100,28,78.12,21.88
25.08,404,0.01,339,65,83.91,16.09
25.09,121,0.0,100,21,82.64,17.36
25.1,9,0.0,4,5,44.44,55.56
25.11,157,0.01,141,16,89.81,10.19
25.12,33,0.0,25,8,75.76,24.24
25.14,98,0.0,74,24,75.51,24.49
25.15,30,0.0,21,9,70.0,30.0
25.16,9,0.0,8,1,88.89,11.11
25.17,38,0.0,30,8,78.95,21.05
25.18,27,0.0,18,9,66.67,33.33
25.19,6258,0.23,3853,2405,61.57,38.43
25.2,103,0.0,90,13,87.38,12.62
25.21,27,0.0,18,9,66.67,33.33
25.22,108,0.0,76,32,70.37,29.63
25.23,827,0.03,660,167,79.81,20.19
25.25,9721,0.35,7186,2535,73.92,26.08
25.26,18,0.0,13,5,72.22,27.78
25.27,60,0.0,52,8,86.67,13.33
25.28,25,0.0,21,4,84.0,16.0
25.29,73,0.0,58,15,79.45,20.55
25.3,26,0.0,18,8,69.23,30.77
25.31,62,0.0,50,12,80.65,19.35
25.32,235,0.01,208,27,88.51,11.49
25.33,665,0.02,563,102,84.66,15.34
25.34,252,0.01,221,31,87.7,12.3
25.36,77,0.0,63,14,81.82,18.18
25.37,39,0.0,24,15,61.54,38.46
25.38,88,0.0,74,14,84.09,15.91
25.39,1857,0.07,1636,221,88.1,11.9
25.4,72,0.0,68,4,94.44,5.56
25.41,502,0.02,433,69,86.25,13.75
25.42,49,0.0,36,13,73.47,26.53
25.43,1101,0.04,936,165,85.01,14.99
25.44,66,0.0,52,14,78.79,21.21
25.45,25,0.0,20,5,80.0,20.0
25.46,47,0.0,40,7,85.11,14.89
25.48,37,0.0,28,9,75.68,24.32
25.49,49,0.0,41,8,83.67,16.33
25.5,107,0.0,91,16,85.05,14.95
25.51,35,0.0,28,7,80.0,20.0
25.52,32,0.0,26,6,81.25,18.75
25.53,100,0.0,80,20,80.0,20.0
25.54,64,0.0,55,9,85.94,14.06
25.55,159,0.01,143,16,89.94,10.06
25.56,131,0.0,115,16,87.79,12.21
25.58,68,0.0,56,12,82.35,17.65
25.59,53,0.0,44,9,83.02,16.98
25.6,251,0.01,208,43,82.87,17.13
25.61,50,0.0,39,11,78.0,22.0
25.62,110,0.0,88,22,80.0,20.0
25.63,73,0.0,60,13,82.19,17.81
25.64,272,0.01,228,44,83.82,16.18
25.65,45,0.0,38,7,84.44,15.56
25.66,56,0.0,39,17,69.64,30.36
25.67,71,0.0,64,7,90.14,9.86
25.69,30,0.0,26,4,86.67,13.33
25.7,167,0.01,132,35,79.04,20.96
25.71,21,0.0,20,1,95.24,4.76
25.72,38,0.0,33,5,86.84,13.16
25.73,23,0.0,19,4,82.61,17.39
25.74,79,0.0,63,16,79.75,20.25
25.75,9,0.0,7,2,77.78,22.22
25.76,76,0.0,67,9,88.16,11.84
25.77,28,0.0,26,2,92.86,7.14
25.78,192,0.01,180,12,93.75,6.25
25.8,387,0.01,224,163,57.88,42.12
25.81,66,0.0,50,16,75.76,24.24
25.82,24,0.0,18,6,75.0,25.0
25.83,12,0.0,9,3,75.0,25.0
25.84,76,0.0,69,7,90.79,9.21
25.85,73,0.0,53,20,72.6,27.4
25.86,43,0.0,36,7,83.72,16.28
25.87,55,0.0,44,11,80.0,20.0
25.88,68,0.0,60,8,88.24,11.76
25.89,177,0.01,150,27,84.75,15.25
25.91,84,0.0,59,25,70.24,29.76
25.92,411,0.01,331,80,80.54,19.46
25.93,78,0.0,70,8,89.74,10.26
25.94,74,0.0,52,22,70.27,29.73
25.95,483,0.02,387,96,80.12,19.88
25.96,18,0.0,11,7,61.11,38.89
25.97,15,0.0,14,1,93.33,6.67
25.98,41,0.0,36,5,87.8,12.2
25.99,4,0.0,4,0,100.0,0.0
26.0,42,0.0,33,9,78.57,21.43
26.02,498,0.02,419,79,84.14,15.86
26.03,14,0.0,9,5,64.29,35.71
26.04,34,0.0,32,2,94.12,5.88
26.05,386,0.01,337,49,87.31,12.69
26.06,104,0.0,85,19,81.73,18.27
26.07,1132,0.04,1028,104,90.81,9.19
26.08,25,0.0,19,6,76.0,24.0
26.09,402,0.01,366,36,91.04,8.96
26.1,108,0.0,79,29,73.15,26.85
26.11,421,0.02,351,70,83.37,16.63
26.13,112,0.0,100,12,89.29,10.71
26.14,49,0.0,40,9,81.63,18.37
26.15,26,0.0,22,4,84.62,15.38
26.16,21,0.0,16,5,76.19,23.81
26.17,22,0.0,17,5,77.27,22.73
26.18,36,0.0,34,2,94.44,5.56
26.19,26,0.0,20,6,76.92,23.08
26.2,120,0.0,98,22,81.67,18.33
26.21,12,0.0,10,2,83.33,16.67
26.22,119,0.0,99,20,83.19,16.81
26.24,48,0.0,38,10,79.17,20.83
26.25,64,0.0,50,14,78.12,21.88
26.26,34,0.0,27,7,79.41,20.59
26.27,35,0.0,29,6,82.86,17.14
26.28,30,0.0,27,3,90.0,10.0
26.29,30,0.0,24,6,80.0,20.0
26.3,22,0.0,18,4,81.82,18.18
26.31,89,0.0,73,16,82.02,17.98
26.32,27,0.0,20,7,74.07,25.93
26.33,100,0.0,94,6,94.0,6.0
26.35,16361,0.59,12272,4089,75.01,24.99
26.36,364,0.01,270,94,74.18,25.82
26.37,35,0.0,30,5,85.71,14.29
26.38,57,0.0,51,6,89.47,10.53
26.39,23,0.0,18,5,78.26,21.74
26.4,343,0.01,287,56,83.67,16.33
26.41,29,0.0,27,2,93.1,6.9
26.42,10,0.0,7,3,70.0,30.0
26.43,77,0.0,65,12,84.42,15.58
26.44,42,0.0,28,14,66.67,33.33
26.46,104,0.0,84,20,80.77,19.23
26.47,35,0.0,27,8,77.14,22.86
26.48,78,0.0,71,7,91.03,8.97
26.49,55,0.0,51,4,92.73,7.27
26.5,35,0.0,30,5,85.71,14.29
26.51,20,0.0,18,2,90.0,10.0
26.52,35,0.0,26,9,74.29,25.71
26.53,47,0.0,39,8,82.98,17.02
26.54,77,0.0,51,26,66.23,33.77
26.55,17,0.0,15,2,88.24,11.76
26.57,91,0.0,81,10,89.01,10.99
26.58,89,0.0,68,21,76.4,23.6
26.59,65,0.0,53,12,81.54,18.46
26.6,122,0.0,99,23,81.15,18.85
26.61,46,0.0,39,7,84.78,15.22
26.62,21,0.0,19,2,90.48,9.52
26.63,89,0.0,78,11,87.64,12.36
26.64,270,0.01,209,61,77.41,22.59
26.65,119,0.0,100,19,84.03,15.97
26.66,21,0.0,15,6,71.43,28.57
26.68,16,0.0,10,6,62.5,37.5
26.69,132,0.0,120,12,90.91,9.09
26.7,38,0.0,36,2,94.74,5.26
26.71,269,0.01,256,13,95.17,4.83
26.72,187,0.01,148,39,79.14,20.86
26.73,38,0.0,28,10,73.68,26.32
26.74,17,0.0,16,1,94.12,5.88
26.75,329,0.01,294,35,89.36,10.64
26.76,29,0.0,21,8,72.41,27.59
26.77,32,0.0,25,7,78.12,21.88
26.79,102,0.0,86,16,84.31,15.69
26.8,78,0.0,59,19,75.64,24.36
26.81,307,0.01,248,59,80.78,19.22
26.82,88,0.0,83,5,94.32,5.68
26.83,22,0.0,18,4,81.82,18.18
26.84,57,0.0,47,10,82.46,17.54
26.85,47,0.0,46,1,97.87,2.13
26.86,42,0.0,36,6,85.71,14.29
26.87,29,0.0,25,4,86.21,13.79
26.88,49,0.0,46,3,93.88,6.12
26.9,144,0.01,108,36,75.0,25.0
26.91,33,0.0,27,6,81.82,18.18
26.92,11,0.0,9,2,81.82,18.18
26.93,19,0.0,14,5,73.68,26.32
26.94,20,0.0,18,2,90.0,10.0
26.95,33,0.0,16,17,48.48,51.52
26.96,138,0.01,100,38,72.46,27.54
26.97,56,0.0,45,11,80.36,19.64
26.98,44,0.0,27,17,61.36,38.64
26.99,45,0.0,36,9,80.0,20.0
27.01,71,0.0,56,15,78.87,21.13
27.02,18,0.0,14,4,77.78,22.22
27.03,71,0.0,62,9,87.32,12.68
27.04,123,0.0,118,5,95.93,4.07
27.05,46,0.0,38,8,82.61,17.39
27.06,154,0.01,116,38,75.32,24.68
27.07,47,0.0,40,7,85.11,14.89
27.08,67,0.0,60,7,89.55,10.45
27.09,83,0.0,70,13,84.34,15.66
27.1,32,0.0,27,5,84.38,15.62
27.12,154,0.01,130,24,84.42,15.58
27.13,24,0.0,20,4,83.33,16.67
27.14,49,0.0,39,10,79.59,20.41
27.15,58,0.0,50,8,86.21,13.79
27.16,46,0.0,35,11,76.09,23.91
27.17,182,0.01,136,46,74.73,25.27
27.18,23,0.0,20,3,86.96,13.04
27.19,41,0.0,30,11,73.17,26.83
27.2,56,0.0,42,14,75.0,25.0
27.21,92,0.0,84,8,91.3,8.7
27.23,134,0.0,105,29,78.36,21.64
27.24,11,0.0,9,2,81.82,18.18
27.25,20,0.0,14,6,70.0,30.0
27.26,55,0.0,46,9,83.64,16.36
27.27,81,0.0,58,23,71.6,28.4
27.28,91,0.0,74,17,81.32,18.68
27.29,48,0.0,43,5,89.58,10.42
27.3,46,0.0,37,9,80.43,19.57
27.31,51,0.0,42,9,82.35,17.65
27.32,65,0.0,45,20,69.23,30.77
27.34,31,0.0,25,6,80.65,19.35
27.35,141,0.01,116,25,82.27,17.73
27.36,82,0.0,71,11,86.59,13.41
27.37,259,0.01,211,48,81.47,18.53
27.38,51,0.0,38,13,74.51,25.49
27.39,22,0.0,20,2,90.91,9.09
27.4,35,0.0,28,7,80.0,20.0
27.41,19,0.0,16,3,84.21,15.79
27.42,261,0.01,212,49,81.23,18.77
27.43,41,0.0,32,9,78.05,21.95
27.45,12625,0.46,10344,2281,81.93,18.07
27.46,95,0.0,82,13,86.32,13.68
27.47,423,0.02,324,99,76.6,23.4
27.48,61,0.0,56,5,91.8,8.2
27.49,37,0.0,32,5,86.49,13.51
27.5,85,0.0,70,15,82.35,17.65
27.51,39,0.0,23,16,58.97,41.03
27.52,202,0.01,171,31,84.65,15.35
27.53,193,0.01,176,17,91.19,8.81
27.54,48,0.0,43,5,89.58,10.42
27.56,18,0.0,17,1,94.44,5.56
27.57,55,0.0,47,8,85.45,14.55
27.58,68,0.0,54,14,79.41,20.59
27.59,160,0.01,131,29,81.88,18.12
27.6,136,0.0,131,5,96.32,3.68
27.61,58,0.0,48,10,82.76,17.24
27.62,115,0.0,94,21,81.74,18.26
27.63,28,0.0,20,8,71.43,28.57
27.64,19,0.0,18,1,94.74,5.26
27.65,23,0.0,18,5,78.26,21.74
27.66,36,0.0,34,2,94.44,5.56
27.68,172,0.01,147,25,85.47,14.53
27.69,81,0.0,63,18,77.78,22.22
27.7,40,0.0,33,7,82.5,17.5
27.71,156,0.01,123,33,78.85,21.15
27.72,71,0.0,51,20,71.83,28.17
27.73,28,0.0,17,11,60.71,39.29
27.74,56,0.0,43,13,76.79,23.21
27.75,14,0.0,10,4,71.43,28.57
27.76,17,0.0,15,2,88.24,11.76
27.78,188,0.01,165,23,87.77,12.23
27.79,37,0.0,32,5,86.49,13.51
27.8,70,0.0,59,11,84.29,15.71
27.81,213,0.01,202,11,94.84,5.16
27.82,30,0.0,27,3,90.0,10.0
27.83,39,0.0,32,7,82.05,17.95
27.84,81,0.0,64,17,79.01,20.99
27.85,57,0.0,45,12,78.95,21.05
27.86,49,0.0,38,11,77.55,22.45
27.87,68,0.0,67,1,98.53,1.47
27.89,15,0.0,9,6,60.0,40.0
27.9,100,0.0,84,16,84.0,16.0
27.91,16,0.0,13,3,81.25,18.75
27.92,139,0.01,109,30,78.42,21.58
27.93,54,0.0,48,6,88.89,11.11
27.94,260,0.01,241,19,92.69,7.31
27.95,50,0.0,42,8,84.0,16.0
27.96,71,0.0,56,15,78.87,21.13
27.97,53,0.0,42,11,79.25,20.75
27.98,313,0.01,245,68,78.27,21.73
28.0,1058,0.04,787,271,74.39,25.61
28.01,71,0.0,61,10,85.92,14.08
28.02,37,0.0,31,6,83.78,16.22
28.03,26,0.0,20,6,76.92,23.08
28.04,41,0.0,26,15,63.41,36.59
28.05,33,0.0,24,9,72.73,27.27
28.06,24,0.0,22,2,91.67,8.33
28.07,63,0.0,54,9,85.71,14.29
28.08,65,0.0,55,10,84.62,15.38
28.09,47,0.0,37,10,78.72,21.28
28.11,185,0.01,154,31,83.24,16.76
28.12,57,0.0,45,12,78.95,21.05
28.13,17,0.0,16,1,94.12,5.88
28.14,119,0.0,93,26,78.15,21.85
28.15,10,0.0,6,4,60.0,40.0
28.16,207,0.01,176,31,85.02,14.98
28.17,45,0.0,28,17,62.22,37.78
28.18,36,0.0,29,7,80.56,19.44
28.19,53,0.0,43,10,81.13,18.87
28.2,217,0.01,167,50,76.96,23.04
28.21,77,0.0,68,9,88.31,11.69
28.23,47,0.0,33,14,70.21,29.79
28.24,25,0.0,20,5,80.0,20.0
28.25,78,0.0,61,17,78.21,21.79
28.26,42,0.0,35,7,83.33,16.67
28.27,28,0.0,20,8,71.43,28.57
28.28,298,0.01,259,39,86.91,13.09
28.29,133,0.0,116,17,87.22,12.78
28.3,41,0.0,29,12,70.73,29.27
28.31,76,0.0,66,10,86.84,13.16
28.33,75,0.0,55,20,73.33,26.67
28.34,76,0.0,68,8,89.47,10.53
28.35,35,0.0,25,10,71.43,28.57
28.36,38,0.0,30,8,78.95,21.05
28.37,52,0.0,46,6,88.46,11.54
28.38,28,0.0,25,3,89.29,10.71
28.39,318,0.01,254,64,79.87,20.13
28.4,22,0.0,19,3,86.36,13.64
28.41,93,0.0,89,4,95.7,4.3
28.42,31,0.0,26,5,83.87,16.13
28.44,430,0.02,372,58,86.51,13.49
28.45,35,0.0,27,8,77.14,22.86
28.46,30,0.0,26,4,86.67,13.33
28.47,85,0.0,80,5,94.12,5.88
28.48,398,0.01,325,73,81.66,18.34
28.49,144,0.01,104,40,72.22,27.78
28.5,89,0.0,66,23,74.16,25.84
28.51,87,0.0,76,11,87.36,12.64
28.52,89,0.0,76,13,85.39,14.61
28.53,29,0.0,20,9,68.97,31.03
28.55,12832,0.47,9873,2959,76.94,23.06
28.56,63,0.0,56,7,88.89,11.11
28.57,38,0.0,31,7,81.58,18.42
28.58,65,0.0,57,8,87.69,12.31
28.59,122,0.0,103,19,84.43,15.57
28.6,45,0.0,34,11,75.56,24.44
28.61,182,0.01,154,28,84.62,15.38
28.62,24,0.0,19,5,79.17,20.83
28.63,57,0.0,50,7,87.72,12.28
28.64,4,0.0,3,1,75.0,25.0
28.66,92,0.0,78,14,84.78,15.22
28.67,125,0.0,115,10,92.0,8.0
28.68,5,0.0,5,0,100.0,0.0
28.69,259,0.01,200,59,77.22,22.78
28.7,44,0.0,35,9,79.55,20.45
28.71,126,0.0,107,19,84.92,15.08
28.72,19,0.0,13,6,68.42,31.58
28.73,168,0.01,135,33,80.36,19.64
28.74,62,0.0,54,8,87.1,12.9
28.75,13,0.0,8,5,61.54,38.46
28.77,24,0.0,20,4,83.33,16.67
28.78,16,0.0,9,7,56.25,43.75
28.79,32,0.0,29,3,90.62,9.38
28.8,20,0.0,14,6,70.0,30.0
28.81,16,0.0,14,2,87.5,12.5
28.82,38,0.0,23,15,60.53,39.47
28.83,52,0.0,45,7,86.54,13.46
28.84,180,0.01,128,52,71.11,28.89
28.85,20,0.0,16,4,80.0,20.0
28.86,27,0.0,25,2,92.59,7.41
28.88,12,0.0,11,1,91.67,8.33
28.89,17,0.0,13,4,76.47,23.53
28.9,178,0.01,144,34,80.9,19.1
28.91,142,0.01,120,22,84.51,15.49
28.92,29,0.0,21,8,72.41,27.59
28.93,75,0.0,59,16,78.67,21.33
28.94,13,0.0,10,3,76.92,23.08
28.95,19,0.0,16,3,84.21,15.79
28.96,20,0.0,17,3,85.0,15.0
28.97,14,0.0,14,0,100.0,0.0
28.99,46,0.0,33,13,71.74,28.26
29.0,214,0.01,186,28,86.92,13.08
29.01,35,0.0,27,8,77.14,22.86
29.02,41,0.0,27,14,65.85,34.15
29.03,29,0.0,24,5,82.76,17.24
29.04,81,0.0,70,11,86.42,13.58
29.05,303,0.01,277,26,91.42,8.58
29.06,96,0.0,84,12,87.5,12.5
29.07,18,0.0,11,7,61.11,38.89
29.08,61,0.0,43,18,70.49,29.51
29.1,115,0.0,96,19,83.48,16.52
29.11,117,0.0,109,8,93.16,6.84
29.12,11,0.0,8,3,72.73,27.27
29.13,34,0.0,27,7,79.41,20.59
29.14,31,0.0,23,8,74.19,25.81
29.15,159,0.01,124,35,77.99,22.01
29.16,48,0.0,36,12,75.0,25.0
29.17,36,0.0,33,3,91.67,8.33
29.18,86,0.0,78,8,90.7,9.3
29.19,81,0.0,71,10,87.65,12.35
29.21,646,0.02,556,90,86.07,13.93
29.22,14,0.0,11,3,78.57,21.43
29.23,14,0.0,10,4,71.43,28.57
29.24,22,0.0,19,3,86.36,13.64
29.25,335,0.01,276,59,82.39,17.61
29.26,73,0.0,62,11,84.93,15.07
29.27,49,0.0,40,9,81.63,18.37
29.28,19,0.0,14,5,73.68,26.32
29.29,22,0.0,16,6,72.73,27.27
29.3,63,0.0,51,12,80.95,19.05
29.32,40,0.0,38,2,95.0,5.0
29.33,52,0.0,40,12,76.92,23.08
29.34,73,0.0,66,7,90.41,9.59
29.35,33,0.0,24,9,72.73,27.27
29.36,125,0.0,104,21,83.2,16.8
29.37,34,0.0,26,8,76.47,23.53
29.38,46,0.0,34,12,73.91,26.09
29.39,11,0.0,7,4,63.64,36.36
29.4,252,0.01,210,42,83.33,16.67
29.41,26,0.0,23,3,88.46,11.54
29.43,106,0.0,91,15,85.85,14.15
29.44,28,0.0,19,9,67.86,32.14
29.45,25,0.0,19,6,76.0,24.0
29.46,171,0.01,145,26,84.8,15.2
29.47,168,0.01,122,46,72.62,27.38
29.48,11,0.0,9,2,81.82,18.18
29.49,195,0.01,163,32,83.59,16.41
29.5,336,0.01,302,34,89.88,10.12
29.51,34,0.0,26,8,76.47,23.53
29.52,98,0.0,74,24,75.51,24.49
29.54,11,0.0,10,1,90.91,9.09
29.55,50,0.0,35,15,70.0,30.0
29.56,46,0.0,45,1,97.83,2.17
29.57,86,0.0,65,21,75.58,24.42
29.58,38,0.0,28,10,73.68,26.32
29.59,3291,0.12,2399,892,72.9,27.1
29.6,331,0.01,283,48,85.5,14.5
29.61,18,0.0,15,3,83.33,16.67
29.62,38,0.0,33,5,86.84,13.16
29.63,37,0.0,34,3,91.89,8.11
29.65,13018,0.47,9531,3487,73.21,26.79
29.66,1249,0.05,1136,113,90.95,9.05
29.67,23,0.0,17,6,73.91,26.09
29.68,104,0.0,87,17,83.65,16.35
29.69,511,0.02,451,60,88.26,11.74
29.7,29,0.0,22,7,75.86,24.14
29.71,218,0.01,190,28,87.16,12.84
29.72,10,0.0,9,1,90.0,10.0
