competitorPrice,total_count,total_percentage,order_0_count,order_1_count,order_0_percentage,order_1_percentage
36.59,35,0.0,27,8,77.14,22.86
36.6,2,0.0,1,1,50.0,50.0
36.61,12,0.0,11,1,91.67,8.33
36.62,83,0.0,71,12,85.54,14.46
36.63,7,0.0,5,2,71.43,28.57
36.64,4,0.0,4,0,100.0,0.0
36.65,30,0.0,22,8,73.33,26.67
36.7,17,0.0,16,1,94.12,5.88
36.72,7,0.0,6,1,85.71,14.29
36.73,213,0.01,203,10,95.31,4.69
36.75,3,0.0,3,0,100.0,0.0
36.76,15,0.0,15,0,100.0,0.0
36.83,1522,0.06,1149,373,75.49,24.51
36.84,50,0.0,38,12,76.0,24.0
36.85,4,0.0,3,1,75.0,25.0
36.86,59,0.0,53,6,89.83,10.17
36.87,22,0.0,17,5,77.27,22.73
36.88,35,0.0,34,1,97.14,2.86
36.89,19,0.0,18,1,94.74,5.26
36.91,20,0.0,19,1,95.0,5.0
36.92,197,0.01,160,37,81.22,18.78
36.93,1,0.0,0,1,0.0,100.0
36.94,166,0.01,140,26,84.34,15.66
36.95,7,0.0,6,1,85.71,14.29
36.96,30,0.0,26,4,86.67,13.33
36.97,13,0.0,12,1,92.31,7.69
36.98,3,0.0,3,0,100.0,0.0
36.99,66,0.0,45,21,68.18,31.82
37.0,80,0.0,64,16,80.0,20.0
37.02,4,0.0,3,1,75.0,25.0
37.04,1,0.0,1,0,100.0,0.0
37.05,36,0.0,21,15,58.33,41.67
37.06,174,0.01,136,38,78.16,21.84
37.07,26,0.0,21,5,80.77,19.23
37.08,30,0.0,26,4,86.67,13.33
37.09,7,0.0,6,1,85.71,14.29
37.11,9,0.0,8,1,88.89,11.11
37.12,68,0.0,59,9,86.76,13.24
37.14,9,0.0,7,2,77.78,22.22
37.15,16,0.0,14,2,87.5,12.5
37.16,444,0.02,423,21,95.27,4.73
37.17,205,0.01,196,9,95.61,4.39
37.18,59,0.0,50,9,84.75,15.25
37.21,71,0.0,53,18,74.65,25.35
37.22,6,0.0,3,3,50.0,50.0
37.24,10,0.0,10,0,100.0,0.0
37.25,20,0.0,17,3,85.0,15.0
37.26,1,0.0,1,0,100.0,0.0
37.27,88,0.0,65,23,73.86,26.14
37.28,718,0.03,483,235,67.27,32.73
37.29,713,0.03,623,90,87.38,12.62
37.3,181,0.01,172,9,95.03,4.97
37.31,10,0.0,7,3,70.0,30.0
37.33,173,0.01,154,19,89.02,10.98
37.35,172,0.01,129,43,75.0,25.0
37.36,275,0.01,256,19,93.09,6.91
37.37,69,0.0,48,21,69.57,30.43
37.38,76,0.0,71,5,93.42,6.58
37.39,302,0.01,234,68,77.48,22.52
37.4,86,0.0,71,15,82.56,17.44
37.41,18,0.0,17,1,94.44,5.56
37.44,3,0.0,3,0,100.0,0.0
37.47,69,0.0,56,13,81.16,18.84
37.49,67,0.0,55,12,82.09,17.91
37.5,10,0.0,9,1,90.0,10.0
37.51,65,0.0,46,19,70.77,29.23
37.52,2,0.0,2,0,100.0,0.0
37.53,18,0.0,13,5,72.22,27.78
37.57,37,0.0,20,17,54.05,45.95
37.58,29,0.0,27,2,93.1,6.9
37.59,5,0.0,3,2,60.0,40.0
37.6,18,0.0,13,5,72.22,27.78
37.61,159,0.01,122,37,76.73,23.27
37.64,25,0.0,20,5,80.0,20.0
37.65,381,0.01,339,42,88.98,11.02
37.66,2,0.0,2,0,100.0,0.0
37.69,1,0.0,1,0,100.0,0.0
37.7,34,0.0,19,15,55.88,44.12
37.72,21,0.0,17,4,80.95,19.05
37.73,66,0.0,51,15,77.27,22.73
37.74,23,0.0,22,1,95.65,4.35
37.75,19,0.0,14,5,73.68,26.32
37.76,41,0.0,31,10,75.61,24.39
37.77,6,0.0,6,0,100.0,0.0
37.79,3,0.0,3,0,100.0,0.0
37.8,7,0.0,5,2,71.43,28.57
37.82,10,0.0,7,3,70.0,30.0
37.83,114,0.0,86,28,75.44,24.56
37.84,9,0.0,8,1,88.89,11.11
37.87,110,0.0,70,40,63.64,36.36
37.88,24,0.0,19,5,79.17,20.83
37.93,10,0.0,10,0,100.0,0.0
37.94,21,0.0,13,8,61.9,38.1
37.95,132,0.0,103,29,78.03,21.97
37.96,4,0.0,4,0,100.0,0.0
38.01,30,0.0,26,4,86.67,13.33
38.02,56,0.0,48,8,85.71,14.29
38.05,28,0.0,26,2,92.86,7.14
38.07,8,0.0,5,3,62.5,37.5
38.1,51,0.0,38,13,74.51,25.49
38.12,59,0.0,59,0,100.0,0.0
38.13,7,0.0,6,1,85.71,14.29
38.14,101,0.0,72,29,71.29,28.71
38.16,99,0.0,94,5,94.95,5.05
38.17,45,0.0,34,11,75.56,24.44
38.18,105,0.0,89,16,84.76,15.24
38.2,35,0.0,29,6,82.86,17.14
38.21,3,0.0,2,1,66.67,33.33
38.23,82,0.0,69,13,84.15,15.85
38.24,28,0.0,20,8,71.43,28.57
38.25,16,0.0,11,5,68.75,31.25
38.26,32,0.0,26,6,81.25,18.75
38.27,937,0.04,747,190,79.72,20.28
38.28,13,0.0,13,0,100.0,0.0
38.29,16,0.0,13,3,81.25,18.75
38.3,16,0.0,12,4,75.0,25.0
38.31,22,0.0,14,8,63.64,36.36
38.34,29,0.0,19,10,65.52,34.48
38.37,7,0.0,5,2,71.43,28.57
38.38,201,0.01,162,39,80.6,19.4
38.39,1351,0.05,1205,146,89.19,10.81
38.4,8,0.0,6,2,75.0,25.0
38.41,27,0.0,25,2,92.59,7.41
38.43,39,0.0,30,9,76.92,23.08
38.45,80,0.0,66,14,82.5,17.5
38.47,19,0.0,18,1,94.74,5.26
38.48,355,0.01,299,56,84.23,15.77
38.49,239,0.01,202,37,84.52,15.48
38.5,4,0.0,4,0,100.0,0.0
38.51,10,0.0,10,0,100.0,0.0
38.52,23,0.0,14,9,60.87,39.13
38.55,3,0.0,3,0,100.0,0.0
38.57,2,0.0,2,0,100.0,0.0
38.58,24,0.0,23,1,95.83,4.17
38.6,54,0.0,49,5,90.74,9.26
38.61,6,0.0,6,0,100.0,0.0
38.62,38,0.0,33,5,86.84,13.16
38.63,2,0.0,2,0,100.0,0.0
38.65,28,0.0,26,2,92.86,7.14
38.66,1,0.0,1,0,100.0,0.0
38.68,35,0.0,35,0,100.0,0.0
38.7,39,0.0,37,2,94.87,5.13
38.71,25,0.0,15,10,60.0,40.0
38.72,42,0.0,38,4,90.48,9.52
38.74,18,0.0,8,10,44.44,55.56
38.76,444,0.02,428,16,96.4,3.6
38.78,1,0.0,0,1,0.0,100.0
38.82,34,0.0,30,4,88.24,11.76
38.83,15,0.0,10,5,66.67,33.33
38.84,49,0.0,35,14,71.43,28.57
38.85,2,0.0,2,0,100.0,0.0
38.89,271,0.01,184,87,67.9,32.1
38.93,158,0.01,117,41,74.05,25.95
38.95,1,0.0,1,0,100.0,0.0
39.0,10,0.0,8,2,80.0,20.0
39.03,34,0.0,26,8,76.47,23.53
39.04,141,0.01,107,34,75.89,24.11
39.05,30,0.0,25,5,83.33,16.67
39.1,31,0.0,20,11,64.52,35.48
39.12,19,0.0,18,1,94.74,5.26
39.13,9,0.0,8,1,88.89,11.11
39.14,166,0.01,130,36,78.31,21.69
39.15,72,0.0,54,18,75.0,25.0
39.16,3,0.0,2,1,66.67,33.33
39.17,22,0.0,20,2,90.91,9.09
39.18,57,0.0,54,3,94.74,5.26
39.2,34,0.0,33,1,97.06,2.94
39.22,12,0.0,12,0,100.0,0.0
39.23,32,0.0,25,7,78.12,21.88
39.24,13,0.0,9,4,69.23,30.77
39.25,8,0.0,8,0,100.0,0.0
39.26,112,0.0,64,48,57.14,42.86
39.31,2,0.0,2,0,100.0,0.0
39.34,24,0.0,22,2,91.67,8.33
39.35,21,0.0,20,1,95.24,4.76
39.36,18,0.0,16,2,88.89,11.11
39.37,119,0.0,94,25,78.99,21.01
39.39,44,0.0,40,4,90.91,9.09
39.42,17,0.0,15,2,88.24,11.76
39.45,5,0.0,4,1,80.0,20.0
39.47,114,0.0,85,29,74.56,25.44
39.48,242,0.01,196,46,80.99,19.01
39.49,930,0.04,802,128,86.24,13.76
39.5,6,0.0,6,0,100.0,0.0
39.51,162,0.01,159,3,98.15,1.85
39.52,11,0.0,6,5,54.55,45.45
39.53,173,0.01,154,19,89.02,10.98
39.55,53,0.0,43,10,81.13,18.87
39.56,149,0.01,117,32,78.52,21.48
39.58,416,0.02,379,37,91.11,8.89
39.59,104,0.0,94,10,90.38,9.62
39.6,61,0.0,42,19,68.85,31.15
39.63,2,0.0,2,0,100.0,0.0
39.66,2,0.0,2,0,100.0,0.0
39.69,7,0.0,4,3,57.14,42.86
39.7,7,0.0,6,1,85.71,14.29
39.71,2,0.0,2,0,100.0,0.0
39.72,1,0.0,1,0,100.0,0.0
39.73,25,0.0,24,1,96.0,4.0
39.74,13,0.0,10,3,76.92,23.08
39.75,7,0.0,6,1,85.71,14.29
39.78,7,0.0,6,1,85.71,14.29
39.8,105,0.0,98,7,93.33,6.67
39.81,26,0.0,21,5,80.77,19.23
39.82,49,0.0,43,6,87.76,12.24
39.86,18,0.0,17,1,94.44,5.56
39.89,11,0.0,9,2,81.82,18.18
39.91,71,0.0,64,7,90.14,9.86
39.92,41,0.0,33,8,80.49,19.51
39.93,27,0.0,22,5,81.48,18.52
39.94,22,0.0,19,3,86.36,13.64
39.95,183,0.01,168,15,91.8,8.2
39.96,2,0.0,1,1,50.0,50.0
39.99,5,0.0,4,1,80.0,20.0
40.0,4,0.0,3,1,75.0,25.0
40.03,241,0.01,223,18,92.53,7.47
40.05,129,0.0,103,26,79.84,20.16
40.1,17,0.0,16,1,94.12,5.88
40.11,19,0.0,17,2,89.47,10.53
40.12,7,0.0,6,1,85.71,14.29
40.13,10,0.0,6,4,60.0,40.0
40.14,606,0.02,507,99,83.66,16.34
40.15,30,0.0,24,6,80.0,20.0
40.16,66,0.0,54,12,81.82,18.18
40.18,11,0.0,10,1,90.91,9.09
40.19,14,0.0,14,0,100.0,0.0
40.24,3,0.0,2,1,66.67,33.33
40.25,7,0.0,7,0,100.0,0.0
40.27,31,0.0,30,1,96.77,3.23
40.28,10,0.0,9,1,90.0,10.0
40.32,12,0.0,12,0,100.0,0.0
40.33,1,0.0,1,0,100.0,0.0
40.34,10,0.0,9,1,90.0,10.0
40.35,3,0.0,3,0,100.0,0.0
40.36,14,0.0,12,2,85.71,14.29
40.37,5,0.0,5,0,100.0,0.0
40.39,1,0.0,0,1,0.0,100.0
40.4,3,0.0,1,2,33.33,66.67
40.43,345,0.01,284,61,82.32,17.68
40.44,124,0.0,88,36,70.97,29.03
40.46,166,0.01,157,9,94.58,5.42
40.47,114,0.0,98,16,85.96,14.04
40.49,4,0.0,4,0,100.0,0.0
40.52,6,0.0,5,1,83.33,16.67
40.54,14,0.0,9,5,64.29,35.71
40.55,9,0.0,8,1,88.89,11.11
40.57,32,0.0,29,3,90.62,9.38
40.58,85,0.0,77,8,90.59,9.41
40.59,656,0.02,561,95,85.52,14.48
40.6,3,0.0,3,0,100.0,0.0
40.61,3,0.0,2,1,66.67,33.33
40.62,41,0.0,34,7,82.93,17.07
40.63,4,0.0,4,0,100.0,0.0
40.65,13,0.0,10,3,76.92,23.08
40.67,12,0.0,10,2,83.33,16.67
40.68,8,0.0,7,1,87.5,12.5
40.69,142,0.01,122,20,85.92,14.08
40.72,11,0.0,10,1,90.91,9.09
40.73,7,0.0,7,0,100.0,0.0
40.74,2,0.0,2,0,100.0,0.0
40.77,3,0.0,2,1,66.67,33.33
40.79,63,0.0,54,9,85.71,14.29
40.8,37,0.0,29,8,78.38,21.62
40.82,17,0.0,16,1,94.12,5.88
40.84,19,0.0,17,2,89.47,10.53
40.85,68,0.0,55,13,80.88,19.12
40.87,51,0.0,41,10,80.39,19.61
40.88,6,0.0,4,2,66.67,33.33
40.9,8,0.0,7,1,87.5,12.5
40.94,22,0.0,19,3,86.36,13.64
40.96,45,0.0,40,5,88.89,11.11
40.98,12,0.0,7,5,58.33,41.67
40.99,9,0.0,9,0,100.0,0.0
41.01,2,0.0,2,0,100.0,0.0
41.02,27,0.0,23,4,85.19,14.81
41.03,1,0.0,1,0,100.0,0.0
41.04,6,0.0,4,2,66.67,33.33
41.09,14,0.0,14,0,100.0,0.0
41.1,19,0.0,14,5,73.68,26.32
41.12,41,0.0,33,8,80.49,19.51
41.13,24,0.0,17,7,70.83,29.17
41.14,36,0.0,31,5,86.11,13.89
41.15,5,0.0,3,2,60.0,40.0
41.16,151,0.01,132,19,87.42,12.58
41.17,23,0.0,18,5,78.26,21.74
41.2,33,0.0,23,10,69.7,30.3
41.21,155,0.01,136,19,87.74,12.26
41.22,3,0.0,2,1,66.67,33.33
41.23,87,0.0,72,15,82.76,17.24
41.24,79,0.0,54,25,68.35,31.65
41.25,225,0.01,166,59,73.78,26.22
41.26,63,0.0,58,5,92.06,7.94
41.27,23,0.0,20,3,86.96,13.04
41.28,25,0.0,24,1,96.0,4.0
41.3,11,0.0,4,7,36.36,63.64
41.32,132,0.0,116,16,87.88,12.12
41.33,19,0.0,18,1,94.74,5.26
41.34,27,0.0,22,5,81.48,18.52
41.35,63,0.0,52,11,82.54,17.46
41.38,11,0.0,10,1,90.91,9.09
41.41,6,0.0,5,1,83.33,16.67
41.46,1441,0.05,1168,273,81.05,18.95
41.47,143,0.01,137,6,95.8,4.2
41.48,2,0.0,0,2,0.0,100.0
41.49,24,0.0,14,10,58.33,41.67
41.53,8,0.0,7,1,87.5,12.5
41.54,18,0.0,14,4,77.78,22.22
41.56,3,0.0,2,1,66.67,33.33
41.58,11,0.0,10,1,90.91,9.09
41.65,4,0.0,4,0,100.0,0.0
41.66,92,0.0,59,33,64.13,35.87
41.67,63,0.0,48,15,76.19,23.81
41.68,275,0.01,207,68,75.27,24.73
41.69,1762,0.07,1329,433,75.43,24.57
41.72,6,0.0,6,0,100.0,0.0
41.73,411,0.02,320,91,77.86,22.14
41.75,1,0.0,1,0,100.0,0.0
41.76,10,0.0,9,1,90.0,10.0
41.77,3,0.0,2,1,66.67,33.33
41.78,105,0.0,74,31,70.48,29.52
41.79,1155,0.04,998,157,86.41,13.59
41.8,6,0.0,5,1,83.33,16.67
41.83,1,0.0,1,0,100.0,0.0
41.85,19,0.0,14,5,73.68,26.32
41.87,1,0.0,1,0,100.0,0.0
41.89,6,0.0,6,0,100.0,0.0
41.9,15,0.0,12,3,80.0,20.0
41.95,17,0.0,11,6,64.71,35.29
41.99,22,0.0,22,0,100.0,0.0
42.0,57,0.0,56,1,98.25,1.75
42.01,224,0.01,182,42,81.25,18.75
42.02,11,0.0,10,1,90.91,9.09
42.08,27,0.0,24,3,88.89,11.11
42.09,52,0.0,46,6,88.46,11.54
42.11,1,0.0,0,1,0.0,100.0
42.12,28,0.0,23,5,82.14,17.86
42.14,6,0.0,6,0,100.0,0.0
42.15,8,0.0,5,3,62.5,37.5
42.17,8,0.0,8,0,100.0,0.0
42.19,12,0.0,11,1,91.67,8.33
42.2,31,0.0,26,5,83.87,16.13
42.22,2,0.0,1,1,50.0,50.0
42.23,425,0.02,298,127,70.12,29.88
42.24,28,0.0,26,2,92.86,7.14
42.25,23,0.0,20,3,86.96,13.04
42.3,186,0.01,116,70,62.37,37.63
42.32,1,0.0,1,0,100.0,0.0
42.33,170,0.01,132,38,77.65,22.35
42.34,328,0.01,263,65,80.18,19.82
42.35,28,0.0,12,16,42.86,57.14
42.37,7,0.0,5,2,71.43,28.57
42.38,8,0.0,8,0,100.0,0.0
42.39,1,0.0,0,1,0.0,100.0
42.42,5,0.0,4,1,80.0,20.0
42.43,2,0.0,2,0,100.0,0.0
42.45,53,0.0,26,27,49.06,50.94
42.47,7,0.0,5,2,71.43,28.57
42.5,99,0.0,87,12,87.88,12.12
42.52,1,0.0,1,0,100.0,0.0
42.54,13,0.0,12,1,92.31,7.69
42.55,2,0.0,1,1,50.0,50.0
42.56,294,0.01,287,7,97.62,2.38
42.57,25,0.0,18,7,72.0,28.0
42.58,4,0.0,4,0,100.0,0.0
42.59,91,0.0,73,18,80.22,19.78
42.6,5,0.0,5,0,100.0,0.0
42.61,71,0.0,53,18,74.65,25.35
42.62,12,0.0,9,3,75.0,25.0
42.67,13,0.0,10,3,76.92,23.08
42.68,14,0.0,13,1,92.86,7.14
42.7,3,0.0,3,0,100.0,0.0
42.71,7,0.0,6,1,85.71,14.29
42.74,59,0.0,55,4,93.22,6.78
42.75,16,0.0,11,5,68.75,31.25
42.76,5,0.0,5,0,100.0,0.0
42.77,122,0.0,93,29,76.23,23.77
42.78,383,0.01,292,91,76.24,23.76
42.79,4394,0.17,3665,729,83.41,16.59
42.8,4,0.0,4,0,100.0,0.0
42.83,242,0.01,212,30,87.6,12.4
42.85,34,0.0,31,3,91.18,8.82
42.87,9,0.0,6,3,66.67,33.33
42.88,197,0.01,144,53,73.1,26.9
42.89,299,0.01,271,28,90.64,9.36
42.9,18,0.0,16,2,88.89,11.11
42.91,21,0.0,20,1,95.24,4.76
42.92,1,0.0,1,0,100.0,0.0
42.93,5,0.0,3,2,60.0,40.0
42.94,18,0.0,17,1,94.44,5.56
42.97,70,0.0,58,12,82.86,17.14
42.99,26,0.0,18,8,69.23,30.77
43.0,30,0.0,26,4,86.67,13.33
43.01,477,0.02,444,33,93.08,6.92
43.02,17,0.0,15,2,88.24,11.76
43.03,13,0.0,13,0,100.0,0.0
43.05,14,0.0,11,3,78.57,21.43
43.08,415,0.02,335,80,80.72,19.28
43.09,37,0.0,26,11,70.27,29.73
43.1,52,0.0,41,11,78.85,21.15
43.11,316,0.01,263,53,83.23,16.77
43.12,54,0.0,33,21,61.11,38.89
43.16,1,0.0,1,0,100.0,0.0
43.18,26,0.0,14,12,53.85,46.15
43.21,3,0.0,3,0,100.0,0.0
43.23,5,0.0,3,2,60.0,40.0
43.25,1,0.0,1,0,100.0,0.0
43.29,1,0.0,1,0,100.0,0.0
43.31,91,0.0,91,0,100.0,0.0
43.33,176,0.01,145,31,82.39,17.61
43.34,92,0.0,72,20,78.26,21.74
43.35,233,0.01,180,53,77.25,22.75
43.37,2,0.0,2,0,100.0,0.0
43.38,4,0.0,3,1,75.0,25.0
43.41,5,0.0,3,2,60.0,40.0
43.42,28,0.0,18,10,64.29,35.71
43.43,197,0.01,151,46,76.65,23.35
43.44,507,0.02,420,87,82.84,17.16
43.45,14,0.0,8,6,57.14,42.86
43.49,23,0.0,18,5,78.26,21.74
43.52,18,0.0,18,0,100.0,0.0
43.53,74,0.0,67,7,90.54,9.46
43.55,65,0.0,57,8,87.69,12.31
43.56,56,0.0,54,2,96.43,3.57
43.58,93,0.0,54,39,58.06,41.94
43.59,16,0.0,10,6,62.5,37.5
43.62,2,0.0,2,0,100.0,0.0
43.64,5,0.0,3,2,60.0,40.0
43.65,51,0.0,51,0,100.0,0.0
43.68,27,0.0,25,2,92.59,7.41
43.69,5,0.0,3,2,60.0,40.0
43.73,50,0.0,42,8,84.0,16.0
43.74,30,0.0,21,9,70.0,30.0
43.75,21,0.0,19,2,90.48,9.52
43.76,29,0.0,25,4,86.21,13.79
43.77,36,0.0,18,18,50.0,50.0
43.78,587,0.02,557,30,94.89,5.11
43.8,3,0.0,3,0,100.0,0.0
43.81,144,0.01,129,15,89.58,10.42
43.82,74,0.0,64,10,86.49,13.51
43.85,17,0.0,8,9,47.06,52.94
43.86,1,0.0,1,0,100.0,0.0
43.87,16,0.0,11,5,68.75,31.25
43.88,480,0.02,414,66,86.25,13.75
43.89,493,0.02,401,92,81.34,18.66
43.9,142,0.01,113,29,79.58,20.42
43.91,242,0.01,227,15,93.8,6.2
43.92,17,0.0,16,1,94.12,5.88
43.93,312,0.01,255,57,81.73,18.27
43.95,243,0.01,194,49,79.84,20.16
43.96,60,0.0,52,8,86.67,13.33
43.97,13,0.0,12,1,92.31,7.69
43.98,838,0.03,690,148,82.34,17.66
43.99,1626,0.06,1338,288,82.29,17.71
44.02,2,0.0,2,0,100.0,0.0
44.05,5,0.0,5,0,100.0,0.0
44.07,9,0.0,7,2,77.78,22.22
44.09,8,0.0,8,0,100.0,0.0
44.1,11,0.0,11,0,100.0,0.0
44.13,13,0.0,12,1,92.31,7.69
44.15,2,0.0,1,1,50.0,50.0
44.16,2,0.0,2,0,100.0,0.0
44.19,2,0.0,2,0,100.0,0.0
44.21,109,0.0,48,61,44.04,55.96
44.28,4,0.0,3,1,75.0,25.0
44.29,12,0.0,10,2,83.33,16.67
44.3,3,0.0,3,0,100.0,0.0
44.32,101,0.0,74,27,73.27,26.73
44.36,176,0.01,139,37,78.98,21.02
44.37,3,0.0,2,1,66.67,33.33
44.43,87,0.0,53,34,60.92,39.08
44.45,5,0.0,2,3,40.0,60.0
44.47,4,0.0,2,2,50.0,50.0
44.5,60,0.0,47,13,78.33,21.67
44.51,5,0.0,3,2,60.0,40.0
44.53,11,0.0,11,0,100.0,0.0
44.54,13,0.0,11,2,84.62,15.38
44.55,1,0.0,1,0,100.0,0.0
44.57,20,0.0,20,0,100.0,0.0
44.58,59,0.0,49,10,83.05,16.95
44.61,2,0.0,1,1,50.0,50.0
44.64,3,0.0,1,2,33.33,66.67
44.65,53,0.0,45,8,84.91,15.09
44.68,2,0.0,2,0,100.0,0.0
44.7,6,0.0,3,3,50.0,50.0
44.72,2,0.0,2,0,100.0,0.0
44.73,7,0.0,4,3,57.14,42.86
44.74,48,0.0,39,9,81.25,18.75
44.76,8,0.0,4,4,50.0,50.0
44.78,13,0.0,8,5,61.54,38.46
44.79,11,0.0,7,4,63.64,36.36
44.81,54,0.0,28,26,51.85,48.15
44.83,8,0.0,7,1,87.5,12.5
44.84,35,0.0,26,9,74.29,25.71
44.86,17,0.0,16,1,94.12,5.88
44.87,67,0.0,31,36,46.27,53.73
44.91,5,0.0,2,3,40.0,60.0
44.92,327,0.01,268,59,81.96,18.04
44.94,52,0.0,42,10,80.77,19.23
44.95,5,0.0,4,1,80.0,20.0
44.96,186,0.01,182,4,97.85,2.15
44.97,8,0.0,4,4,50.0,50.0
44.98,54,0.0,48,6,88.89,11.11
44.99,895,0.03,741,154,82.79,17.21
45.0,3,0.0,2,1,66.67,33.33
45.01,13,0.0,9,4,69.23,30.77
45.03,23,0.0,9,14,39.13,60.87
45.07,18,0.0,17,1,94.44,5.56
45.09,125,0.0,95,30,76.0,24.0
45.11,7,0.0,5,2,71.43,28.57
45.19,28,0.0,23,5,82.14,17.86
45.2,203,0.01,186,17,91.63,8.37
45.21,6,0.0,5,1,83.33,16.67
45.22,29,0.0,26,3,89.66,10.34
45.24,147,0.01,109,38,74.15,25.85
45.25,210,0.01,163,47,77.62,22.38
45.27,93,0.0,73,20,78.49,21.51
45.3,6,0.0,3,3,50.0,50.0
45.32,13,0.0,13,0,100.0,0.0
45.41,6,0.0,4,2,66.67,33.33
45.42,261,0.01,245,16,93.87,6.13
45.45,17,0.0,15,2,88.24,11.76
45.47,3,0.0,3,0,100.0,0.0
45.49,2,0.0,2,0,100.0,0.0
45.52,7,0.0,7,0,100.0,0.0
45.53,30,0.0,25,5,83.33,16.67
45.54,17,0.0,16,1,94.12,5.88
45.55,5,0.0,5,0,100.0,0.0
45.56,8,0.0,7,1,87.5,12.5
45.57,4,0.0,4,0,100.0,0.0
45.61,16,0.0,12,4,75.0,25.0
45.64,544,0.02,484,60,88.97,11.03
45.65,17,0.0,14,3,82.35,17.65
45.7,27,0.0,26,1,96.3,3.7
45.72,58,0.0,51,7,87.93,12.07
45.73,1,0.0,1,0,100.0,0.0
45.75,303,0.01,264,39,87.13,12.87
45.76,14,0.0,12,2,85.71,14.29
45.77,3,0.0,2,1,66.67,33.33
45.79,12,0.0,7,5,58.33,41.67
45.8,6,0.0,6,0,100.0,0.0
45.82,2,0.0,1,1,50.0,50.0
45.83,9,0.0,9,0,100.0,0.0
45.84,4,0.0,3,1,75.0,25.0
45.85,4,0.0,3,1,75.0,25.0
45.86,24,0.0,20,4,83.33,16.67
45.88,65,0.0,57,8,87.69,12.31
45.89,8,0.0,7,1,87.5,12.5
45.9,19,0.0,15,4,78.95,21.05
45.91,704,0.03,495,209,70.31,29.69
45.93,10,0.0,6,4,60.0,40.0
45.94,152,0.01,103,49,67.76,32.24
45.95,11,0.0,8,3,72.73,27.27
45.96,184,0.01,151,33,82.07,17.93
45.97,15,0.0,15,0,100.0,0.0
45.98,51,0.0,22,29,43.14,56.86
45.99,134,0.01,115,19,85.82,14.18
46.0,38,0.0,37,1,97.37,2.63
46.01,26,0.0,18,8,69.23,30.77
46.04,21,0.0,20,1,95.24,4.76
46.05,32,0.0,29,3,90.62,9.38
46.06,6,0.0,5,1,83.33,16.67
46.07,308,0.01,250,58,81.17,18.83
46.08,232,0.01,186,46,80.17,19.83
46.09,556,0.02,449,107,80.76,19.24
46.1,18,0.0,17,1,94.44,5.56
46.12,2,0.0,2,0,100.0,0.0
46.13,163,0.01,141,22,86.5,13.5
46.18,132,0.0,115,17,87.12,12.88
46.19,287,0.01,237,50,82.58,17.42
46.2,6,0.0,6,0,100.0,0.0
46.26,1,0.0,1,0,100.0,0.0
46.34,5,0.0,4,1,80.0,20.0
46.35,445,0.02,304,141,68.31,31.69
46.37,8,0.0,7,1,87.5,12.5
46.41,55,0.0,51,4,92.73,7.27
46.42,1,0.0,1,0,100.0,0.0
46.46,1,0.0,1,0,100.0,0.0
46.48,55,0.0,50,5,90.91,9.09
46.49,8,0.0,6,2,75.0,25.0
46.52,231,0.01,216,15,93.51,6.49
46.53,49,0.0,41,8,83.67,16.33
46.54,3,0.0,2,1,66.67,33.33
46.55,17,0.0,14,3,82.35,17.65
46.56,17,0.0,14,3,82.35,17.65
46.59,3,0.0,2,1,66.67,33.33
46.6,3,0.0,1,2,33.33,66.67
46.61,15,0.0,9,6,60.0,40.0
46.62,20,0.0,14,6,70.0,30.0
46.63,10,0.0,9,1,90.0,10.0
46.64,12,0.0,11,1,91.67,8.33
46.66,9,0.0,8,1,88.89,11.11
46.71,43,0.0,40,3,93.02,6.98
46.73,17,0.0,13,4,76.47,23.53
46.74,20,0.0,16,4,80.0,20.0
46.82,13,0.0,9,4,69.23,30.77
46.83,32,0.0,17,15,53.12,46.88
46.84,26,0.0,16,10,61.54,38.46
46.85,8,0.0,4,4,50.0,50.0
46.88,11,0.0,8,3,72.73,27.27
46.9,3,0.0,2,1,66.67,33.33
46.93,9,0.0,8,1,88.89,11.11
46.97,89,0.0,73,16,82.02,17.98
46.98,3,0.0,2,1,66.67,33.33
47.0,17,0.0,17,0,100.0,0.0
47.03,7,0.0,6,1,85.71,14.29
47.06,5,0.0,4,1,80.0,20.0
47.07,8,0.0,4,4,50.0,50.0
47.08,47,0.0,21,26,44.68,55.32
47.1,39,0.0,30,9,76.92,23.08
47.12,280,0.01,235,45,83.93,16.07
47.14,174,0.01,121,53,69.54,30.46
47.16,118,0.0,73,45,61.86,38.14
47.17,70,0.0,53,17,75.71,24.29
47.18,159,0.01,142,17,89.31,10.69
47.19,399,0.02,358,41,89.72,10.28
47.23,20,0.0,20,0,100.0,0.0
47.25,90,0.0,71,19,78.89,21.11
47.28,2,0.0,2,0,100.0,0.0
47.29,178,0.01,135,43,75.84,24.16
47.3,12,0.0,10,2,83.33,16.67
47.32,2,0.0,2,0,100.0,0.0
47.33,142,0.01,130,12,91.55,8.45
47.4,31,0.0,23,8,74.19,25.81
47.42,1,0.0,0,1,0.0,100.0
47.43,21,0.0,17,4,80.95,19.05
47.47,29,0.0,27,2,93.1,6.9
47.48,54,0.0,48,6,88.89,11.11
47.51,71,0.0,65,6,91.55,8.45
47.52,1,0.0,1,0,100.0,0.0
47.53,25,0.0,18,7,72.0,28.0
47.54,11,0.0,6,5,54.55,45.45
47.55,3,0.0,3,0,100.0,0.0
47.59,36,0.0,25,11,69.44,30.56
